country,year,value,category
Canada,1993,2373.55,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,1992,2557.12,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,1991,3685.24,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,1990,3225.93,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2014,6.84,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2013,6.15,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2012,9.21,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2011,9.37,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2010,8.95,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2009,8.03,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2008,11.98,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2007,13.05,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2006,13.01,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2005,13.03,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2004,12.57,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2003,12.28,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2002,12.01,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2001,11.69,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2000,11.62,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,1999,11.99,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,1998,11.99,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,1997,11.43,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,1996,11.57,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,1995,11.12,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,1994,10.64,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,1993,10.53,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,1992,10.42,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,1991,10.33,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,1990,10.45,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2014,0.15,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2013,0.15,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2012,0.16,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2011,0.15,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2010,0.15,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2009,0.16,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2008,0.15,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2007,0.14,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2006,0.12,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2005,0.12,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2004,0.10,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2003,0.09,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2002,0.08,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2001,0.08,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,2000,0.08,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,1999,0.07,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,1998,0.07,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,1997,0.07,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,1996,0.07,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,1995,0.06,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,1994,0.05,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,1993,0.04,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,1992,0.03,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,1991,0.03,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Cyprus,1990,0.03,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2014,96.01,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2013,93.38,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2012,90.68,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2011,86.43,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2010,81.29,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2009,97.15,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2008,94.40,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2007,94.53,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2006,109.41,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2005,112.32,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2004,121.16,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2003,145.35,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2002,121.95,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2001,99.54,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,2000,109.13,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,1999,96.69,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,1998,95.75,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,1997,97.02,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,1996,99.24,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,1995,89.65,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,1994,88.64,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,1993,87.55,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,1992,86.35,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,1991,85.05,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Czech Republic,1990,85.22,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2014,132.96,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2013,130.79,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2012,112.18,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2011,69.54,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2010,35.93,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2009,34.37,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2008,29.46,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2007,28.24,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2006,33.62,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2005,20.05,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2004,30.94,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2003,29.59,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2002,23.53,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2001,28.20,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,2000,56.15,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1999,62.01,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1998,56.87,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1997,69.87,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1996,58.31,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1995,102.58,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1994,116.58,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1993,96.64,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1992,85.16,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1991,60.58,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1990,42.41,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2014,2.10,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2013,2.03,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2012,1.88,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2011,1.77,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2010,1.73,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2009,1.38,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2008,1.29,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2007,0.92,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2006,1.10,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2005,1.03,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2004,1.04,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2003,1.27,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2002,1.38,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2001,1.67,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2000,2.61,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1999,2.88,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1998,2.85,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1997,2.85,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1996,3.33,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1995,3.07,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1994,2.97,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1993,1.39,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1992,0.09,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1991,0.05,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2014,6140.89,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2013,6206.44,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2012,6311.54,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2011,6243.62,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2010,6378.67,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2009,6296.50,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2008,6700.49,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2007,7108.09,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2006,7499.45,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2005,7929.75,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2004,8121.18,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2003,8110.39,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2002,8597.25,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2001,9734.46,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2000,10546.72,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1999,10561.36,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1998,12875.11,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1997,13620.34,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1996,15098.00,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1995,15214.53,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1994,14142.84,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1993,12968.38,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1992,12282.83,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1991,11459.06,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1990,10919.70,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2014,34.25,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2013,30.70,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2012,22.16,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2011,23.67,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2010,21.79,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2009,26.71,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2008,26.66,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2007,19.17,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2006,27.56,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2005,22.19,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2004,23.84,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2003,25.57,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2002,25.34,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2001,25.53,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2000,26.06,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,1999,30.76,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,1998,38.62,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,1997,50.11,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,1996,54.16,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,1995,36.98,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,1994,23.86,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,1993,19.75,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,1992,25.67,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,1991,40.16,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,1990,52.48,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2014,470.95,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2013,574.97,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2012,644.38,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2011,636.21,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2010,860.24,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2009,930.02,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2008,1114.04,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2007,1153.07,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2006,1256.29,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2005,1360.01,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2004,1616.31,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2003,1585.09,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2002,1602.90,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2001,1933.43,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,2000,2379.77,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,1999,2485.68,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,1998,2811.97,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,1997,2697.74,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,1996,2691.67,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,1995,2633.01,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,1994,2562.89,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,1993,2401.59,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,1992,2349.23,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,1991,2297.48,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
France,1990,2221.77,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2014,3396.17,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2013,3261.20,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2012,3154.89,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2011,3163.07,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2010,3047.04,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2009,2923.98,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2008,2971.21,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2007,3180.59,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2006,3241.50,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2005,3319.87,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2004,3243.55,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2003,3034.16,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2002,3087.04,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2001,3751.78,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,2000,4072.50,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,1999,4289.75,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,1998,5888.91,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,1997,6108.84,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,1996,6162.49,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,1995,6467.15,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,1994,6249.23,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,1993,5973.59,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,1992,5237.81,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,1991,4745.88,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Germany,1990,4343.64,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Greece,2014,4.92,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Greece,2013,5.15,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Greece,2012,5.05,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Greece,2011,5.13,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Greece,2010,5.86,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Greece,2009,5.02,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Greece,2008,7.18,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Greece,2007,9.46,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Greece,2006,7.98,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
