Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission
Cook Islands,renewables_n_other,2000,1.02E-06,1.02E-06,,,0,0,0
Costa Rica,all_energy_types,2000,0.14527047,0.069295393,44.6619,3962.37,36.66252019,3.252671072,5.509769834
Costa Rica,coal,2000,2.24E-08,0,44.6619,3962.37,36.66252019,3.252671072,0.000649922
Costa Rica,natural_gas,2000,0,0,44.6619,3962.37,36.66252019,3.252671072,0
Costa Rica,petroleum_n_other_liquids,2000,0.077590068,0,44.6619,3962.37,36.66252019,3.252671072,5.509119911
Costa Rica,nuclear,2000,,,44.6619,3962.37,36.66252019,3.252671072,0
Costa Rica,renewables_n_other,2000,0.06768038,0.069295393,44.6619,3962.37,36.66252019,3.252671072,0
Croatia,all_energy_types,2000,0.368024536,0.181731773,75.9835,4371.28,84.19148064,4.843479644,20.01997884
Croatia,coal,2000,0.016108315,0,75.9835,4371.28,84.19148064,4.843479644,0.801697492
Croatia,natural_gas,2000,0.10242021,0.061378176,75.9835,4371.28,84.19148064,4.843479644,5.218281345
Croatia,petroleum_n_other_liquids,2000,0.176278193,0.061238802,75.9835,4371.28,84.19148064,4.843479644,14
Croatia,nuclear,2000,,,75.9835,4371.28,84.19148064,4.843479644,0
Croatia,renewables_n_other,2000,0.073217818,0.059114795,75.9835,4371.28,84.19148064,4.843479644,0
Cuba,all_energy_types,2000,0.374549556,0.131687904,74.7815,11126.4,33.66313959,5.008585764,33.10838711
Cuba,coal,2000,0.000555705,0,74.7815,11126.4,33.66313959,5.008585764,0.127507157
Cuba,natural_gas,2000,0.022184883,0.022184883,74.7815,11126.4,33.66313959,5.008585764,0.980879952
Cuba,petroleum_n_other_liquids,2000,0.340737083,0.097529904,74.7815,11126.4,33.66313959,5.008585764,32
Cuba,nuclear,2000,,,74.7815,11126.4,33.66313959,5.008585764,0
Cuba,renewables_n_other,2000,0.011071885,0.011973117,74.7815,11126.4,33.66313959,5.008585764,0
Cyprus,all_energy_types,2000,0.110072133,0,21.1187,697.549,157.7984247,5.212069558,7.836872348
Cyprus,coal,2000,0.000346115,0,21.1187,697.549,157.7984247,5.212069558,0.036872348
Cyprus,natural_gas,2000,0,0,21.1187,697.549,157.7984247,5.212069558,0
Cyprus,petroleum_n_other_liquids,2000,0.109726019,0,21.1187,697.549,157.7984247,5.212069558,7.8
Cyprus,nuclear,2000,,,21.1187,697.549,157.7984247,5.212069558,0
Cyprus,renewables_n_other,2000,0,0,21.1187,697.549,157.7984247,5.212069558,0
Czech Republic,all_energy_types,2000,1.66924158,1.257707577,240.1994,10249.3,162.8639595,6.949399457,105.8204213
Czech Republic,coal,2000,0.860480112,1.067804972,240.1994,10249.3,162.8639595,6.949399457,67.17650715
Czech Republic,natural_gas,2000,0.330409541,0.007463296,240.1994,10249.3,162.8639595,6.949399457,18.0656802
Czech Republic,petroleum_n_other_liquids,2000,0.349996387,0.008331646,240.1994,10249.3,162.8639595,6.949399457,20.578234
Czech Republic,nuclear,2000,0.146359664,0.146359664,240.1994,10249.3,162.8639595,6.949399457,0
Czech Republic,renewables_n_other,2000,-0.018004125,0.027747998,240.1994,10249.3,162.8639595,6.949399457,0
Côte d’Ivoire,all_energy_types,2000,0.12542619,0.09255145,70.9764,16454.7,7.622514555,1.767153452,7.028758271
Côte d’Ivoire,coal,2000,0,0,70.9764,16454.7,7.622514555,1.767153452,0
Côte d’Ivoire,natural_gas,2000,0.049915987,0.049915987,70.9764,16454.7,7.622514555,1.767153452,2.628758271
Côte d’Ivoire,petroleum_n_other_liquids,2000,0.061923313,0.024824517,70.9764,16454.7,7.622514555,1.767153452,4.4
Côte d’Ivoire,nuclear,2000,,,70.9764,16454.7,7.622514555,1.767153452,0
Côte d’Ivoire,renewables_n_other,2000,0.01358689,0.017810946,70.9764,16454.7,7.622514555,1.767153452,0
Denmark,all_energy_types,2000,0.865629641,1.144897295,242.1775,5342.015,162.041784,3.574360297,57.43212363
Denmark,coal,2000,0.153922724,0,242.1775,5342.015,162.041784,3.574360297,17.17681069
Denmark,natural_gas,2000,0.206425004,0.32827588,242.1775,5342.015,162.041784,3.574360297,10.72290094
Denmark,petroleum_n_other_liquids,2000,0.439130706,0.754109687,242.1775,5342.015,162.041784,3.574360297,29.532412
Denmark,nuclear,2000,,,242.1775,5342.015,162.041784,3.574360297,0
Denmark,renewables_n_other,2000,0.066151207,0.062511728,242.1775,5342.015,162.041784,3.574360297,0
Djibouti,all_energy_types,2000,0.012057651,0,2.30836,717.577,16.80328582,5.223470962,1.8
Djibouti,coal,2000,0,0,2.30836,717.577,16.80328582,5.223470962,0
Djibouti,natural_gas,2000,0,0,2.30836,717.577,16.80328582,5.223470962,0
Djibouti,petroleum_n_other_liquids,2000,0.012057651,0,2.30836,717.577,16.80328582,5.223470962,1.8
Djibouti,nuclear,2000,,,2.30836,717.577,16.80328582,5.223470962,0
Djibouti,renewables_n_other,2000,0,0,2.30836,717.577,16.80328582,5.223470962,0
Dominica,all_energy_types,2000,0.001805983,0.000326432,0.628162,69.65,25.92939799,2.875026777,0.0843
Dominica,coal,2000,0,0,0.628162,69.65,25.92939799,2.875026777,0
Dominica,natural_gas,2000,0,0,0.628162,69.65,25.92939799,2.875026777,0
Dominica,petroleum_n_other_liquids,2000,0.001479551,0,0.628162,69.65,25.92939799,2.875026777,0.0843
Dominica,nuclear,2000,,,0.628162,69.65,25.92939799,2.875026777,0
Dominica,renewables_n_other,2000,0.000326432,0.000326432,0.628162,69.65,25.92939799,2.875026777,0
Dominican Republic,all_energy_types,2000,0.293787076,0.008079192,73.9542,8471.32,34.68020048,3.97255431,14.11758872
Dominican Republic,coal,2000,0.002171181,0,73.9542,8471.32,34.68020048,3.97255431,0.117588719
Dominican Republic,natural_gas,2000,0,0,73.9542,8471.32,34.68020048,3.97255431,0
Dominican Republic,petroleum_n_other_liquids,2000,0.283472737,0,73.9542,8471.32,34.68020048,3.97255431,14
Dominican Republic,nuclear,2000,,,73.9542,8471.32,34.68020048,3.97255431,0
Dominican Republic,renewables_n_other,2000,0.008143158,0.008079192,73.9542,8471.32,34.68020048,3.97255431,0
Ecuador,all_energy_types,2000,0.36911272,0.953608048,96.3983,12681.1,29.10731091,3.829037653,18.24609752
Ecuador,coal,2000,2.82E-05,0,96.3983,12681.1,29.10731091,3.829037653,0.002517018
Ecuador,natural_gas,2000,0.00642733,0.00642733,96.3983,12681.1,29.10731091,3.829037653,0.243580504
Ecuador,petroleum_n_other_liquids,2000,0.285744851,0.870336585,96.3983,12681.1,29.10731091,3.829037653,18
Ecuador,nuclear,2000,,,96.3983,12681.1,29.10731091,3.829037653,0
Ecuador,renewables_n_other,2000,0.076912373,0.076844133,96.3983,12681.1,29.10731091,3.829037653,0
Egypt,all_energy_types,2000,2.005552322,2.549575913,583.14,68831.6,29.13708706,3.439229553,116.4320618
Egypt,coal,2000,0.042705308,0.001209413,583.14,68831.6,29.13708706,3.439229553,2.653044038
Egypt,natural_gas,2000,0.676638932,0.676638932,583.14,68831.6,29.13708706,3.439229553,28.77901779
Egypt,petroleum_n_other_liquids,2000,1.155857462,1.728799317,583.14,68831.6,29.13708706,3.439229553,85
Egypt,nuclear,2000,,,583.14,68831.6,29.13708706,3.439229553,0
Egypt,renewables_n_other,2000,0.13035062,0.142928251,583.14,68831.6,29.13708706,3.439229553,0
El Salvador,all_energy_types,2000,0.100326051,0.020086789,36.1396,5887.93,17.03927374,2.776069769,5.502481469
El Salvador,coal,2000,0,0,36.1396,5887.93,17.03927374,2.776069769,0.002481469
El Salvador,natural_gas,2000,0,0,36.1396,5887.93,17.03927374,2.776069769,0
El Salvador,petroleum_n_other_liquids,2000,0.077526533,0,36.1396,5887.93,17.03927374,2.776069769,5.5
El Salvador,nuclear,2000,,,36.1396,5887.93,17.03927374,2.776069769,0
El Salvador,renewables_n_other,2000,0.022799518,0.020086789,36.1396,5887.93,17.03927374,2.776069769,0
Equatorial Guinea,all_energy_types,2000,0.010982587,0.336100166,5.75291,606.18,18.11769912,1.90904896,0.139235198
Equatorial Guinea,coal,2000,0,0,5.75291,606.18,18.11769912,1.90904896,0
Equatorial Guinea,natural_gas,2000,0.001109244,0.001109244,5.75291,606.18,18.11769912,1.90904896,0.039235198
Equatorial Guinea,petroleum_n_other_liquids,2000,0.009852941,0.33497052,5.75291,606.18,18.11769912,1.90904896,0.1
Equatorial Guinea,nuclear,2000,,,5.75291,606.18,18.11769912,1.90904896,0
Equatorial Guinea,renewables_n_other,2000,2.04E-05,2.04E-05,5.75291,606.18,18.11769912,1.90904896,0
Eritrea,all_energy_types,2000,0.008868974,1.02E-05,3.90253,2292.41,3.868842755,2.272621561,1.1
Eritrea,coal,2000,0,0,3.90253,2292.41,3.868842755,2.272621561,0
Eritrea,natural_gas,2000,0,0,3.90253,2292.41,3.868842755,2.272621561,0
Eritrea,petroleum_n_other_liquids,2000,0.008858773,0,3.90253,2292.41,3.868842755,2.272621561,1.1
Eritrea,nuclear,2000,,,3.90253,2292.41,3.868842755,2.272621561,0
Eritrea,renewables_n_other,2000,1.02E-05,1.02E-05,3.90253,2292.41,3.868842755,2.272621561,0
Estonia,all_energy_types,2000,0.083194865,0.000193819,23.295,1392.72,59.7355281,3.571361438,5.783269186
Estonia,coal,2000,0.001633185,0,23.295,1392.72,59.7355281,3.571361438,0.151075306
Estonia,natural_gas,2000,0.039671458,0,23.295,1392.72,59.7355281,3.571361438,1.87556988
Estonia,petroleum_n_other_liquids,2000,0.044711672,0,23.295,1392.72,59.7355281,3.571361438,3.756624
Estonia,nuclear,2000,,,23.295,1392.72,59.7355281,3.571361438,0
Estonia,renewables_n_other,2000,-0.00282145,0.000193819,23.295,1392.72,59.7355281,3.571361438,0
Eswatini,all_energy_types,2000,0.021392375,0.012608405,5.95165,1005.43,21.27684133,3.594360316,1.192250293
Eswatini,coal,2000,0.006259332,0.008946246,5.95165,1005.43,21.27684133,3.594360316,0.692250293
Eswatini,natural_gas,2000,0,0,5.95165,1005.43,21.27684133,3.594360316,0
Eswatini,petroleum_n_other_liquids,2000,0.009355444,0,5.95165,1005.43,21.27684133,3.594360316,0.5
Eswatini,nuclear,2000,,,5.95165,1005.43,21.27684133,3.594360316,0
Eswatini,renewables_n_other,2000,0.005777599,0.003662159,5.95165,1005.43,21.27684133,3.594360316,0
Ethiopia,all_energy_types,2000,0.065870002,0.017127479,44.1138,66224.8,0.994642514,1.493183574,3.3
Ethiopia,coal,2000,0,0,44.1138,66224.8,0.994642514,1.493183574,0
Ethiopia,natural_gas,2000,0,0,44.1138,66224.8,0.994642514,1.493183574,0
Ethiopia,petroleum_n_other_liquids,2000,0.048742523,0,44.1138,66224.8,0.994642514,1.493183574,3.3
Ethiopia,nuclear,2000,,,44.1138,66224.8,0.994642514,1.493183574,0
Ethiopia,renewables_n_other,2000,0.017127479,0.017127479,44.1138,66224.8,0.994642514,1.493183574,0
Falkland Islands,all_energy_types,2000,0.000394859,2.04E-06,,,0,0,0.0286
Falkland Islands,coal,2000,0,0,,,0,0,0
Falkland Islands,natural_gas,2000,0,0,,,0,0,0
Falkland Islands,petroleum_n_other_liquids,2000,0.000392819,0,,,0,0,0.0286
Falkland Islands,nuclear,2000,,,,,0,0,0
Falkland Islands,renewables_n_other,2000,2.04E-06,2.04E-06,,,0,0,0
Faroe Islands,all_energy_types,2000,0.010957793,0.000773083,,,0,0,0.7
Faroe Islands,coal,2000,0,0,,,0,0,0
Faroe Islands,natural_gas,2000,0,0,,,0,0,0
Faroe Islands,petroleum_n_other_liquids,2000,0.01018471,0,,,0,0,0.7
Faroe Islands,nuclear,2000,,,,,0,0,0
Faroe Islands,renewables_n_other,2000,0.000773083,0.000773083,,,0,0,0
Fiji,all_energy_types,2000,0.026443601,0.005172927,6.34532,811.011,32.60572439,4.167418057,1.132255604
Fiji,coal,2000,0.000313412,0,6.34532,811.011,32.60572439,4.167418057,0.032255604
Fiji,natural_gas,2000,0,0,6.34532,811.011,32.60572439,4.167418057,0
Fiji,petroleum_n_other_liquids,2000,0.020957262,0,6.34532,811.011,32.60572439,4.167418057,1.1
Fiji,nuclear,2000,,,6.34532,811.011,32.60572439,4.167418057,0
Fiji,renewables_n_other,2000,0.005172927,0.005172927,6.34532,811.011,32.60572439,4.167418057,0
Finland,all_energy_types,2000,1.235916495,0.455640038,194.7558,5177.435,238.712122,6.345980429,51.7702615
Finland,coal,2000,0.132062607,0,194.7558,5177.435,238.712122,6.345980429,14.11122162
Finland,natural_gas,2000,0.150512,0,194.7558,5177.435,238.712122,6.345980429,7.804993873
Finland,petroleum_n_other_liquids,2000,0.442501007,0,194.7558,5177.435,238.712122,6.345980429,29.854046
Finland,nuclear,2000,0.217997542,0.217997542,194.7558,5177.435,238.712122,6.345980429,0
Finland,renewables_n_other,2000,0.292843339,0.237642496,194.7558,5177.435,238.712122,6.345980429,0
Former Czechoslovakia,all_energy_types,2000,,,,,,,
Former Czechoslovakia,coal,2000,,,,,,,
Former Czechoslovakia,natural_gas,2000,,,,,,,
Former Czechoslovakia,petroleum_n_other_liquids,2000,,,,,,,
Former Czechoslovakia,nuclear,2000,,,,,,,0
Former Czechoslovakia,renewables_n_other,2000,,,,,,,0
Former Serbia and Montenegro,all_energy_types,2000,0.806856552,0.688343021,,,0,0,57.74790163
Former Serbia and Montenegro,coal,2000,0.513615953,0.509795154,,,0,0,46.25601876
Former Serbia and Montenegro,natural_gas,2000,0.020077319,0.020077319,,,0,0,3.391882874
Former Serbia and Montenegro,petroleum_n_other_liquids,2000,0.130731893,0.037282668,,,0,0,8.1
Former Serbia and Montenegro,nuclear,2000,,,,,0,0,0
Former Serbia and Montenegro,renewables_n_other,2000,0.142431387,0.12118788,,,0,0,0
Former U.S.S.R.,all_energy_types,2000,,,,,,,
Former U.S.S.R.,coal,2000,,,,,,,
Former U.S.S.R.,natural_gas,2000,,,,,,,
Former U.S.S.R.,petroleum_n_other_liquids,2000,,,,,,,
Former U.S.S.R.,nuclear,2000,,,,,,,0
Former U.S.S.R.,renewables_n_other,2000,,,,,,,0
Former Yugoslavia,all_energy_types,2000,,,,,,,
Former Yugoslavia,coal,2000,,,,,,,
Former Yugoslavia,natural_gas,2000,,,,,,,
Former Yugoslavia,petroleum_n_other_liquids,2000,,,,,,,
Former Yugoslavia,nuclear,2000,,,,,,,0
Former Yugoslavia,renewables_n_other,2000,,,,,,,0
France,all_energy_types,2000,10.89301025,5.040816518,2282.548,60816.45,179.1128921,4.772302816,410.8178613
France,coal,2000,0.626474425,0.089672327,2282.548,60816.45,179.1128921,4.772302816,64.25353326
France,natural_gas,2000,1.576767145,0.06632157,2282.548,60816.45,179.1128921,4.772302816,79.66782293
France,petroleum_n_other_liquids,2000,4.109199373,0.073528101,2282.548,60816.45,179.1128921,4.772302816,266.8965051
France,nuclear,2000,4.077036578,4.077036578,2282.548,60816.45,179.1128921,4.772302816,0
France,renewables_n_other,2000,0.503532726,0.734257942,2282.548,60816.45,179.1128921,4.772302816,0
French Guiana,all_energy_types,2000,0.007679289,0,,,0,0,1
French Guiana,coal,2000,0,0,,,0,0,0
French Guiana,natural_gas,2000,0,0,,,0,0,0
French Guiana,petroleum_n_other_liquids,2000,0.007679289,0,,,0,0,1
French Guiana,nuclear,2000,,,,,0,0,0
French Guiana,renewables_n_other,2000,0,0,,,0,0,0
French Polynesia,all_energy_types,2000,0.012161187,0.001183316,,,0,0,0.7
French Polynesia,coal,2000,0,0,,,0,0,0
French Polynesia,natural_gas,2000,0,0,,,0,0,0
French Polynesia,petroleum_n_other_liquids,2000,0.010977871,0,,,0,0,0.7
French Polynesia,nuclear,2000,,,,,0,0,0
French Polynesia,renewables_n_other,2000,0.001183316,0.001183316,,,0,0,0
Gabon,all_energy_types,2000,0.03916256,0.689973186,19.287,1228.36,31.88198892,2.030515887,2.19617599
Gabon,coal,2000,0,0,19.287,1228.36,31.88198892,2.030515887,0
Gabon,natural_gas,2000,0.002957984,0.002957984,19.287,1228.36,31.88198892,2.030515887,0.19617599
Gabon,petroleum_n_other_liquids,2000,0.028023374,0.678834,19.287,1228.36,31.88198892,2.030515887,2
Gabon,nuclear,2000,,,19.287,1228.36,31.88198892,2.030515887,0
Gabon,renewables_n_other,2000,0.008181202,0.008181202,19.287,1228.36,31.88198892,2.030515887,0
"Gambia, The",all_energy_types,2000,0.004318428,0,2.96261,1317.71,3.277222135,1.45764322,0.2
"Gambia, The",coal,2000,0,0,2.96261,1317.71,3.277222135,1.45764322,0
"Gambia, The",natural_gas,2000,0,0,2.96261,1317.71,3.277222135,1.45764322,0
"Gambia, The",petroleum_n_other_liquids,2000,0.004318428,0,2.96261,1317.71,3.277222135,1.45764322,0.2
"Gambia, The",nuclear,2000,,,2.96261,1317.71,3.277222135,1.45764322,0
"Gambia, The",renewables_n_other,2000,0,0,2.96261,1317.71,3.277222135,1.45764322,0
Georgia,all_energy_types,2000,0.137146755,0.065820165,17.85,4362.18,31.43995768,7.683291575,4.891011747
Georgia,coal,2000,0.000342543,0.00012152,17.85,4362.18,31.43995768,7.683291575,0.115370258
Georgia,natural_gas,2000,0.044739514,0.002218488,17.85,4362.18,31.43995768,7.683291575,2.275641489
Georgia,petroleum_n_other_liquids,2000,0.031742263,0.004304156,17.85,4362.18,31.43995768,7.683291575,2.5
Georgia,nuclear,2000,,,17.85,4362.18,31.43995768,7.683291575,0
Georgia,renewables_n_other,2000,0.060322435,0.059176001,17.85,4362.18,31.43995768,7.683291575,0
Germany,all_energy_types,2000,14.39489097,5.463398907,3288.035,81447.2,176.7389299,4.3779616,866.7709139
Germany,coal,2000,3.413247167,2.578539543,3288.035,81447.2,176.7389299,4.3779616,334.5662595
Germany,natural_gas,2000,3.042348262,0.696901089,3288.035,81447.2,176.7389299,4.3779616,163.3353895
Germany,petroleum_n_other_liquids,2000,5.720481853,0.138413487,3288.035,81447.2,176.7389299,4.3779616,368.869265
Germany,nuclear,2000,1.621085625,1.621085625,3288.035,81447.2,176.7389299,4.3779616,0
Germany,renewables_n_other,2000,0.597728064,0.428459162,3288.035,81447.2,176.7389299,4.3779616,0
"Germany, East",all_energy_types,2000,,,,,,,
"Germany, East",coal,2000,,,,,,,
"Germany, East",natural_gas,2000,,,,,,,
"Germany, East",petroleum_n_other_liquids,2000,,,,,,,
"Germany, East",nuclear,2000,,,,,,,0
"Germany, East",renewables_n_other,2000,,,,,,,0
"Germany, West",all_energy_types,2000,,,,,,,
"Germany, West",coal,2000,,,,,,,
"Germany, West",natural_gas,2000,,,,,,,
"Germany, West",petroleum_n_other_liquids,2000,,,,,,,
"Germany, West",nuclear,2000,,,,,,,0
"Germany, West",renewables_n_other,2000,,,,,,,0
Ghana,all_energy_types,2000,0.142038426,0.08210619,58.813,19278.85,7.367577745,2.415085546,4.5
Ghana,coal,2000,0,0,58.813,19278.85,7.367577745,2.415085546,0
Ghana,natural_gas,2000,0,0,58.813,19278.85,7.367577745,2.415085546,0
Ghana,petroleum_n_other_liquids,2000,0.074430572,0.015208032,58.813,19278.85,7.367577745,2.415085546,4.5
Ghana,nuclear,2000,,,58.813,19278.85,7.367577745,2.415085546,0
Ghana,renewables_n_other,2000,0.067607854,0.066898158,58.813,19278.85,7.367577745,2.415085546,0
Gibraltar,all_energy_types,2000,0.119759543,0,,,0,0,3.2
Gibraltar,coal,2000,0,0,,,0,0,0
Gibraltar,natural_gas,2000,0,0,,,0,0,0
Gibraltar,petroleum_n_other_liquids,2000,0.119759543,0,,,0,0,3.2
Gibraltar,nuclear,2000,,,,,0,0,0
Gibraltar,renewables_n_other,2000,0,0,,,0,0,0
Greece,all_energy_types,2000,1.326716456,0.390036038,298.1674,10813.35,122.6924548,4.449569121,94.45667932
Greece,coal,2000,0.363374318,0.332978424,298.1674,10813.35,122.6924548,4.449569121,33.35254088
Greece,natural_gas,2000,0.075147636,0.001865056,298.1674,10813.35,122.6924548,4.449569121,2.852702439
Greece,petroleum_n_other_liquids,2000,0.843705105,0.011634289,298.1674,10813.35,122.6924548,4.449569121,58.251436
Greece,nuclear,2000,,,298.1674,10813.35,122.6924548,4.449569121,0
Greece,renewables_n_other,2000,0.044489398,0.04355827,298.1674,10813.35,122.6924548,4.449569121,0
Greenland,all_energy_types,2000,0.01015521,0.001744371,3.28943,56.177,,,0.5
Greenland,coal,2000,0,0,3.28943,56.177,,,0
Greenland,natural_gas,2000,0,0,3.28943,56.177,,,0
Greenland,petroleum_n_other_liquids,2000,0.008410839,0,3.28943,56.177,,,0.5
Greenland,nuclear,2000,,,3.28943,56.177,,,0
Greenland,renewables_n_other,2000,0.001744371,0.001744371,3.28943,56.177,,,0
Grenada,all_energy_types,2000,0.002944203,0,1.11613,102.837,28.62980502,2.637867685,0.2
Grenada,coal,2000,0,0,1.11613,102.837,28.62980502,2.637867685,0
Grenada,natural_gas,2000,0,0,1.11613,102.837,28.62980502,2.637867685,0
Grenada,petroleum_n_other_liquids,2000,0.002944203,0,1.11613,102.837,28.62980502,2.637867685,0.2
Grenada,nuclear,2000,,,1.11613,102.837,28.62980502,2.637867685,0
Grenada,renewables_n_other,2000,0,0,1.11613,102.837,28.62980502,2.637867685,0
Guadeloupe,all_energy_types,2000,0.029761634,0.001285326,7.80401,422.048,70.51717751,3.81363347,1.7
Guadeloupe,coal,2000,0,0,7.80401,422.048,70.51717751,3.81363347,0
Guadeloupe,natural_gas,2000,0,0,7.80401,422.048,70.51717751,3.81363347,0
Guadeloupe,petroleum_n_other_liquids,2000,0.028476308,0,7.80401,422.048,70.51717751,3.81363347,1.7
Guadeloupe,nuclear,2000,,,7.80401,422.048,70.51717751,3.81363347,0
Guadeloupe,renewables_n_other,2000,0.001285326,0.001285326,7.80401,422.048,70.51717751,3.81363347,0
Guam,all_energy_types,2000,0.047709922,0,,155.329,307.153987,0,3.377221442
